f_ghz,gain_imb_db,phase_imb_deg,cm_leak_dbc
1.071519310000000003e+00,2.790000000008063807e-05,2.828223000000207321e-02,-7.215255675000000224e+01
1.096478199999999958e+00,2.926000000025297254e-05,2.894087999999328531e-02,-7.195256650000000320e+01
1.122018449999999889e+00,3.067999999961656954e-05,2.961561999998707506e-02,-7.175257698999999434e+01
1.148153619999999986e+00,3.216999999988701120e-05,3.030477999999448002e-02,-7.155258812999998952e+01
1.174897550000000068e+00,3.373000000017611910e-05,3.101110000000062428e-02,-7.135259994000000461e+01
1.202264430000000051e+00,3.536000000003980404e-05,3.173269999999206448e-02,-7.115261249999998938e+01
1.230268769999999900e+00,3.706999999986138050e-05,3.247213000000215288e-02,-7.095262588999999309e+01
1.258925410000000022e+00,3.885999999964084850e-05,3.322834999997326122e-02,-7.075264006999999822e+01
1.288249549999999966e+00,4.074000000020561174e-05,3.400174999998739622e-02,-7.055265511000000345e+01
1.318256740000000038e+00,4.270000000028417730e-05,3.479418000000578104e-02,-7.035267102999999622e+01
1.348962879999999975e+00,4.474999999981577048e-05,3.560395000002358756e-02,-7.015268776000000628e+01
1.380384260000000030e+00,4.690000000007188419e-05,3.643382999999289495e-02,-6.995270551000000125e+01
1.412537539999999980e+00,4.915999999965947609e-05,3.728209999999876345e-02,-6.975272418000000130e+01
1.445439769999999902e+00,5.151000000003236323e-05,3.815055000001166263e-02,-6.955274384999999882e+01
1.479108389999999940e+00,5.398000000012004307e-05,3.903847000000837397e-02,-6.935276460000000043e+01
1.513561249999999969e+00,5.657000000036660481e-05,3.994769000001952008e-02,-6.915278645999998730e+01
1.548816619999999977e+00,5.927999999988387003e-05,4.087859000000548804e-02,-6.895280938999999876e+01
1.584893190000000063e+00,6.211000000000410637e-05,4.183012000001440356e-02,-6.875283349999999416e+01
1.621810100000000032e+00,6.509000000010090048e-05,4.280479999999897700e-02,-6.855285890000000393e+01
1.659586910000000026e+00,6.819999999985171257e-05,4.380075999998211955e-02,-6.835288547999999764e+01
1.698243649999999993e+00,7.145000000008394636e-05,4.482072999999786589e-02,-6.815291352999999219e+01
1.737800830000000074e+00,7.486000000023196321e-05,4.586507000001915912e-02,-6.795294289000000276e+01
1.778279409999999894e+00,7.842999999985167392e-05,4.693280000000754626e-02,-6.775297370999999202e+01
1.819700859999999976e+00,8.217000000021457140e-05,4.802559000000883316e-02,-6.755300611999999205e+01
1.862087140000000085e+00,8.607999999998838803e-05,4.914378000000851898e-02,-6.735304000000000713e+01
1.905460719999999997e+00,9.017999999993975280e-05,5.028842999999483254e-02,-6.715307565999999895e+01
1.949844600000000039e+00,9.447000000006866571e-05,5.145931000001269240e-02,-6.695311296000001278e+01
1.995262309999999983e+00,9.895999999987026285e-05,5.265790999999353517e-02,-6.675315204000000335e+01
2.041737939999999973e+00,1.036700000001111732e-04,5.388349000000403066e-02,-6.655319303000000275e+01
2.089296130000000140e+00,1.085800000000247678e-04,5.513807999997766274e-02,-6.635323592000000303e+01
2.137962089999999815e+00,1.137500000001345768e-04,5.642249999999648935e-02,-6.615328091000000654e+01
2.187761619999999851e+00,1.191399999997955206e-04,5.773637999999436943e-02,-6.595332804999999610e+01
2.238721139999999998e+00,1.248000000000359933e-04,5.908017000001564156e-02,-6.575337736999999549e+01
2.290867650000000033e+00,1.307200000000285911e-04,6.045518999999899279e-02,-6.555342906999999286e+01
2.344228820000000102e+00,1.369199999996517647e-04,6.186364000001276509e-02,-6.535348315000000241e+01
2.398832919999999813e+00,1.434100000001770070e-04,6.330357999999591812e-02,-6.515353985000000137e+01
2.454708919999999850e+00,1.502100000001505009e-04,6.477701000000024578e-02,-6.495359909999999104e+01
2.511886430000000114e+00,1.573200000000163357e-04,6.628487999998355917e-02,-6.475366119000000253e+01
2.570395780000000130e+00,1.647700000000362763e-04,6.782807999999818094e-02,-6.455372610999999949e+01
2.630267990000000111e+00,1.725700000001495482e-04,6.940746999998737010e-02,-6.435379406999999219e+01
2.691534799999999894e+00,1.807300000002953766e-04,7.102295000001390690e-02,-6.415386508999999648e+01
2.754228700000000085e+00,1.892800000002914373e-04,7.267643000000134634e-02,-6.395393951999999871e+01
2.818382929999999842e+00,1.982400000000161810e-04,7.436788000001115506e-02,-6.375401721000000066e+01
2.884031499999999859e+00,2.076099999999136969e-04,7.609833999998727450e-02,-6.355409865000000025e+01
2.951209229999999906e+00,2.174300000001849753e-04,7.786994999997887135e-02,-6.335418370000000010e+01
3.019951719999999895e+00,2.277100000003251523e-04,7.968200999999908163e-02,-6.315427266000000373e+01
3.090295429999999843e+00,2.384599999998293640e-04,8.153693000002704139e-02,-6.295436573000000635e+01
3.162277659999999990e+00,2.497299999997260045e-04,8.343433000001709843e-02,-6.275446302999999659e+01
3.235936569999999790e+00,2.615200000000150737e-04,8.537602999999194253e-02,-6.255456464000000238e+01
3.311311209999999949e+00,2.738799999999486090e-04,8.736308000001713481e-02,-6.235467090999999584e+01
3.388441559999999964e+00,2.867999999995873850e-04,8.939578999999753250e-02,-6.215478202000000607e+01
3.467368500000000076e+00,3.003299999999597958e-04,9.147577999999612075e-02,-6.195489812000000285e+01
3.548133889999999901e+00,3.145099999999345641e-04,9.360394999998788990e-02,-6.175501949000000224e+01
3.630780549999999884e+00,3.293399999999557792e-04,9.578157999999348249e-02,-6.155514625999999367e+01
3.715352289999999780e+00,3.448800000001028820e-04,9.801032999999392814e-02,-6.135527871000000033e+01
3.801893960000000128e+00,3.611399999998710086e-04,1.002902399999925365e-01,-6.115541704000000323e+01
3.890451450000000033e+00,3.781700000002885531e-04,1.026238100000114173e-01,-6.095556150999999545e+01
3.981071710000000152e+00,3.959999999998409237e-04,1.050099999999929423e-01,-6.075571250000000134e+01
4.073802780000000290e+00,4.146499999997388386e-04,1.074532799999872168e-01,-6.055587002000000041e+01
4.168693829999999600e+00,4.341900000000009641e-04,1.099516299999834246e-01,-6.035603463000000346e+01
4.265795190000000403e+00,4.546500000000008868e-04,1.125096299999768235e-01,-6.015620650000000325e+01
4.365158319999999925e+00,4.760600000000003718e-04,1.151254300000061903e-01,-5.995638581999999417e+01
4.466835920000000293e+00,4.984800000000788600e-04,1.178028299999880346e-01,-5.975657310000000422e+01
4.570881899999999831e+00,5.219399999996099382e-04,1.205412999999850854e-01,-5.955676849000000317e+01
4.677351409999999987e+00,5.465099999999445401e-04,1.233440000000030068e-01,-5.935697241000000446e+01
4.786300920000000403e+00,5.722299999999513886e-04,1.262118200000088564e-01,-5.915718523999999690e+01
4.897788189999999986e+00,5.991500000002147885e-04,1.291454699999974309e-01,-5.895740722000000034e+01
5.011872340000000037e+00,6.273400000003093169e-04,1.321474099999875307e-01,-5.875763882999999765e+01
5.128613839999999868e+00,6.568499999999311001e-04,1.352180099999884533e-01,-5.855788031999999532e+01
5.248074599999999812e+00,6.877300000001085323e-04,1.383604800000171053e-01,-5.835813223999999622e+01
5.370317960000000390e+00,7.200699999998505518e-04,1.415759800000273572e-01,-5.815839493999999377e+01
5.495408740000000236e+00,7.539200000001855528e-04,1.448646400000086487e-01,-5.795866884000000141e+01
5.623413249999999586e+00,7.893500000002440231e-04,1.482305700000097204e-01,-5.775895435000000333e+01
5.754399369999999792e+00,8.264399999999838542e-04,1.516729599999848688e-01,-5.755925193999999578e+01
5.888436549999999770e+00,8.652699999998070268e-04,1.551960600000086288e-01,-5.735956207999999634e+01
6.025595860000000137e+00,9.059100000001762965e-04,1.588002700000004097e-01,-5.715988535999999698e+01
6.165950020000000364e+00,9.484500000001006015e-04,1.624871499999755997e-01,-5.696022207000000037e+01
6.309573440000000311e+00,9.929899999998603732e-04,1.662594599999920320e-01,-5.676057291000000049e+01
6.456542289999999795e+00,1.039589999999979142e-03,1.701192600000069888e-01,-5.656093835000000070e+01
6.606934479999999610e+00,1.088390000000050151e-03,1.740668699999901037e-01,-5.636131900000000172e+01
6.760829750000000082e+00,1.139450000000152841e-03,1.781070000000113396e-01,-5.616171538999999768e+01
6.918309709999999946e+00,1.192909999999880455e-03,1.822386999999991986e-01,-5.596212817999999345e+01
7.079457839999999891e+00,1.248860000000018289e-03,1.864664000000288979e-01,-5.576255794000000066e+01
7.244359600000000121e+00,1.307429999999776271e-03,1.907912000000067110e-01,-5.556300525000000334e+01
7.413102409999999587e+00,1.368729999999818148e-03,1.952155999999831693e-01,-5.536347089000000210e+01
7.585775749999999817e+00,1.432889999999797936e-03,1.997417000000041298e-01,-5.516395553000000263e+01
7.762471170000000420e+00,1.500039999999813745e-03,2.043721000000005006e-01,-5.496445992000000302e+01
7.943282349999999603e+00,1.570319999999902905e-03,2.091082999999969161e-01,-5.476498477999999892e+01
8.128305160000000029e+00,1.643880000000041974e-03,2.139532000000201606e-01,-5.456553079999999767e+01
8.317637709999999629e+00,1.720879999999702648e-03,2.189088000000083412e-01,-5.436609890000000433e+01
8.511380380000000301e+00,1.801459999999810435e-03,2.239786000000094646e-01,-5.416668995999999936e+01
8.709635900000000319e+00,1.885790000000220346e-03,2.291651000000172189e-01,-5.396730467999999803e+01
8.912509379999999481e+00,1.974050000000282523e-03,2.344695999999828473e-01,-5.376794415999999899e+01
9.120108390000000398e+00,2.066440000000113741e-03,2.398954999999887150e-01,-5.356860932000000020e+01
9.332543010000000194e+00,2.163120000000073873e-03,2.454448000000013508e-01,-5.336930106000000507e+01
9.549925860000000100e+00,2.264289999999835601e-03,2.511219000000153301e-01,-5.317002046999999720e+01
9.772372210000000337e+00,2.370179999999777465e-03,2.569279999999878328e-01,-5.297076855999999623e+01
1.000000000000000000e+01,2.480990000000016238e-03,2.628664000000071610e-01,-5.277154664000000395e+01
1.023292990000000025e+01,2.596969999999920731e-03,2.689395999999817377e-01,-5.257235570000000280e+01
1.047128550000000047e+01,2.718340000000374346e-03,2.751511000000164131e-01,-5.237319717000000452e+01
1.071519310000000047e+01,2.845339999999918490e-03,2.815047999999933381e-01,-5.217407216000000147e+01
1.096478199999999958e+01,2.978259999999899321e-03,2.880014000000130636e-01,-5.197498206999999582e+01
1.122018450000000023e+01,3.117360000000068965e-03,2.946453000000133216e-01,-5.177592844999999500e+01
1.148153620000000075e+01,3.262920000000057996e-03,3.014407000000005610e-01,-5.157691269000000034e+01
1.174897550000000024e+01,3.415239999999819531e-03,3.083892999999875428e-01,-5.137793631999999633e+01
1.202264429999999962e+01,3.574630000000134089e-03,3.154949999999985266e-01,-5.117900112999999607e+01
1.230268769999999989e+01,3.741419999999884283e-03,3.227607000000034532e-01,-5.098010862999999659e+01
1.258925409999999978e+01,3.915960000000051622e-03,3.301901000000100339e-01,-5.078126086999999700e+01
1.288249549999999921e+01,4.098589999999902034e-03,3.377864999999928841e-01,-5.058245954000000211e+01
1.318256739999999994e+01,4.289689999999790615e-03,3.455529999999953361e-01,-5.038370683000000128e+01
1.348962880000000020e+01,4.489659999999950912e-03,3.534946000000047661e-01,-5.018500463000000167e+01
1.380384259999999941e+01,4.698890000000011113e-03,3.616126000000008389e-01,-4.998635531000000043e+01
1.412537539999999936e+01,4.917820000000183711e-03,3.699123999999756052e-01,-4.978776115999999519e+01
1.445439769999999946e+01,5.146890000000015064e-03,3.783976999999936197e-01,-4.958922459000000060e+01
1.479108390000000028e+01,5.386569999999979430e-03,3.870721000000116874e-01,-4.939074811999999781e+01
1.513561250000000058e+01,5.637330000000106978e-03,3.959381999999891377e-01,-4.919233451000000201e+01
1.548816620000000022e+01,5.899690000000124002e-03,4.050009000000045489e-01,-4.899398648999999750e+01
1.584893190000000018e+01,6.174180000000140112e-03,4.142634999999756928e-01,-4.879570718000000085e+01
1.621810100000000077e+01,6.461360000000082593e-03,4.237305999999989581e-01,-4.859749958999999819e+01
1.659586910000000159e+01,6.761789999999878731e-03,4.334053000000039901e-01,-4.839936699000000431e+01
1.698243649999999860e+01,7.076099999999918566e-03,4.432922000000019125e-01,-4.820131291000000573e+01
1.737800830000000119e+01,7.404890000000108330e-03,4.533956999999873005e-01,-4.800334083999999990e+01
1.778279410000000027e+01,7.748839999999868056e-03,4.637194999999962874e-01,-4.780545458999999653e+01
1.819700860000000020e+01,8.108649999999828495e-03,4.742664999999988140e-01,-4.760765829999999710e+01
1.862087139999999863e+01,8.484989999999914545e-03,4.850428000000022166e-01,-4.740995592999999531e+01
1.905460719999999952e+01,8.878659999999927166e-03,4.960505000000239306e-01,-4.721235184999999746e+01
1.949844600000000128e+01,9.290419999999910416e-03,5.072954000000038377e-01,-4.701485088999999817e+01
1.995262310000000028e+01,9.721059999999948076e-03,5.187809999999899446e-01,-4.681745762999999982e+01
2.041737940000000151e+01,1.017146999999996027e-02,5.305112000000065109e-01,-4.662017716000000433e+01
2.089296129999999962e+01,1.064251000000004943e-02,5.424911000000065542e-01,-4.642301478000000259e+01
2.137962089999999904e+01,1.113510999999989259e-02,5.547229999999956362e-01,-4.622597603999999905e+01
2.187761619999999851e+01,1.165022999999987263e-02,5.672127999999929671e-01,-4.602906672999999671e+01
2.238721140000000176e+01,1.218887000000012932e-02,5.799628000000041084e-01,-4.583229287999999713e+01
2.290867649999999855e+01,1.275206999999989321e-02,5.929787999999973636e-01,-4.563566090000000486e+01
2.344228820000000013e+01,1.334093000000002860e-02,6.062645000000088658e-01,-4.543917728999999639e+01
2.398832919999999902e+01,1.395656999999994596e-02,6.198221999999873333e-01,-4.524284920000000199e+01
2.454708919999999850e+01,1.460015999999986214e-02,6.336576999999863347e-01,-4.504668384000000003e+01
2.511886429999999848e+01,1.527294000000001262e-02,6.477738000000101692e-01,-4.485068872000000084e+01
2.570395780000000130e+01,1.597617000000006726e-02,6.621749000000249907e-01,-4.465487188999999546e+01
2.630267990000000111e+01,1.671118000000015869e-02,6.768639999999948031e-01,-4.445924156999999610e+01
2.691534800000000160e+01,1.747933999999995436e-02,6.918439000000091710e-01,-4.426380659000000151e+01
2.754228700000000174e+01,1.828209000000002860e-02,7.071191999999939526e-01,-4.406857588000000447e+01
2.818382929999999931e+01,1.912088999999994599e-02,7.226925999999878059e-01,-4.387355902000000185e+01
2.884031500000000037e+01,1.999730999999993486e-02,7.385664999999903557e-01,-4.367876588000000027e+01
2.951209229999999906e+01,2.091293000000016278e-02,7.547451000000080512e-01,-4.348420682999999798e+01
3.019951719999999895e+01,2.186940999999986701e-02,7.712303000000133579e-01,-4.328989260999999544e+01
3.090295430000000110e+01,2.286847999999985781e-02,7.880233999999859407e-01,-4.309583467000000212e+01
3.162277660000000168e+01,2.391189999999987492e-02,8.051282000000128392e-01,-4.290204454999999939e+01
3.235936569999999790e+01,2.500151999999999930e-02,8.225458000000003267e-01,-4.270853463000000261e+01
3.311311210000000216e+01,2.613926000000010852e-02,8.402786000000048716e-01,-4.251531775999999496e+01
3.388441559999999697e+01,2.732708000000005910e-02,8.583259000000111882e-01,-4.232240732999999722e+01
3.467368499999999898e+01,2.856701999999988750e-02,8.766901000000189015e-01,-4.212981724999999500e+01
3.548133889999999724e+01,2.986119199999992535e-02,8.953713000000220745e-01,-4.193756196999999730e+01
3.630780550000000062e+01,3.121177699999999611e-02,9.143692000000100961e-01,-4.174565672100000313e+01
3.715352289999999869e+01,3.262100700000003517e-02,9.336842000000160624e-01,-4.155411734799999834e+01
3.801893960000000305e+01,3.409119599999999028e-02,9.533141000000000531e-01,-4.136296027099999861e+01
3.890451449999999767e+01,3.562472900000002163e-02,9.732589999999845531e-01,-4.117220263799999458e+01
3.981071709999999797e+01,3.722405299999997919e-02,9.935161000000221065e-01,-4.098186237500000573e+01
4.073802779999999757e+01,3.889168599999992537e-02,1.014082199999990053e+00,-4.079195805900000238e+01
4.168693830000000133e+01,4.063021499999996955e-02,1.034955499999995254e+00,-4.060250897999999609e+01
4.265795190000000048e+01,4.244229200000004809e-02,1.056129699999985405e+00,-4.041353541600000199e+01
4.365158319999999748e+01,4.433063700000000606e-02,1.077602699999999913e+00,-4.022505831000000143e+01
4.466835919999999760e+01,4.629802999999999003e-02,1.099367700000016157e+00,-4.003709955200000081e+01
4.570881899999999831e+01,4.834731500000000182e-02,1.121418599999998378e+00,-3.984968186100000054e+01
4.677351409999999987e+01,5.048139499999998447e-02,1.143747200000007069e+00,-3.966282887899999565e+01
4.786300920000000048e+01,5.270322599999999191e-02,1.166346099999998387e+00,-3.947656516099999635e+01
4.897788189999999986e+01,5.501582069999999547e-02,1.189206600000005665e+00,-3.929091627100000039e+01
5.011872340000000037e+01,5.742223615000000003e-02,1.212317600000005768e+00,-3.910590868140000254e+01
5.128613839999999868e+01,5.992557319999999854e-02,1.235667000000006510e+00,-3.892157017269999386e+01
5.248074600000000345e+01,6.252897000000000316e-02,1.259243999999995367e+00,-3.873792913699999474e+01
5.370317959999999857e+01,6.523559600000003456e-02,1.283032999999988988e+00,-3.855501548200000173e+01
5.495408739999999881e+01,6.804864599999999042e-02,1.307019299999979012e+00,-3.837286003799999889e+01
5.623413250000000119e+01,7.097132600000000124e-02,1.331187699999986762e+00,-3.819149485999999882e+01
5.754399370000000147e+01,7.400685399999995528e-02,1.355517599999984668e+00,-3.801095323599999887e+01
5.888436550000000125e+01,7.715844299999996547e-02,1.379991200000006302e+00,-3.783126959500000197e+01
6.025595859999999959e+01,8.042929300000001280e-02,1.404586600000016006e+00,-3.765247970699999769e+01
6.165950019999999654e+01,8.382257599999998199e-02,1.429282099999994671e+00,-3.747462058699999687e+01
6.309573439999999778e+01,8.734143400000005109e-02,1.454051999999990130e+00,-3.729773069999999535e+01
6.456542290000000150e+01,9.098894000000012916e-02,1.478870499999999311e+00,-3.712184976000000347e+01
6.606934479999999610e+01,9.476810999999996099e-02,1.503709600000007640e+00,-3.694701900999999822e+01
