f_ghz,gain_imb_db,phase_imb_deg,cm_leak_dbc
6.309573440000000311e-01,7.670000000015164687e-06,1.402439200001026620e-02,-7.824501838000000475e+01
6.456542290000000239e-01,8.090000000127162139e-06,1.435119999999301399e-02,-7.804501159000000143e+01
6.606934479999999610e-01,8.519999999734295670e-06,1.468576400000642934e-02,-7.784500536000000182e+01
6.760829750000000304e-01,8.980000000047283493e-06,1.502797399999167283e-02,-7.764499992000000361e+01
6.918309710000000168e-01,9.470000000177947186e-06,1.537788800001749223e-02,-7.744499512999999524e+01
7.079457839999999669e-01,9.969999999803746960e-06,1.573573400000327638e-02,-7.724499096999998926e+01
7.244359599999999899e-01,1.050000000013540102e-05,1.610292300000537580e-02,-7.704498744999999360e+01
7.413102409999999809e-01,1.104999999990141646e-05,1.647805300001436990e-02,-7.684498455000000661e+01
7.585775750000000039e-01,1.162999999992919697e-05,1.686191999999664404e-02,-7.664498231999999689e+01
7.762471170000000420e-01,1.222999999983542807e-05,1.725452700000573714e-02,-7.644498079999999618e+01
7.943282350000000491e-01,1.286999999994264954e-05,1.765608899998483139e-02,-7.624497981000000379e+01
8.128305160000000029e-01,1.352999999992832159e-05,1.806704700001660058e-02,-7.604497947000000124e+01
8.317637709999999851e-01,1.422000000017575871e-05,1.848807199999669137e-02,-7.584497976000000108e+01
8.511380379999999857e-01,1.495000000018009700e-05,1.891907699999251236e-02,-7.564498068000000330e+01
8.709635900000000097e-01,1.571999999994133645e-05,1.935922799998479604e-02,-7.544498225999998908e+01
8.912509379999999926e-01,1.651999999996434099e-05,1.981094999999299944e-02,-7.524498437999999112e+01
9.120108390000000176e-01,1.735000000024911060e-05,2.027194000001486529e-02,-7.504498725999999920e+01
9.332543009999999528e-01,1.822000000029078137e-05,2.074417000000039479e-02,-7.484499071999999842e+01
9.549925860000000322e-01,1.914000000002857860e-05,2.122692000000370172e-02,-7.464499485999999706e+01
9.772372209999999892e-01,2.009999999996736619e-05,2.172174000000381966e-02,-7.444499958999999478e+01
1.000000000000000000e+00,2.109999999966305495e-05,2.222753000000921020e-02,-7.424500498999999820e+01
1.023292990000000069e+00,2.215999999988227387e-05,2.274549000000547494e-02,-7.404501110999999014e+01
1.047128550000000047e+00,2.325999999985839395e-05,2.327514999998925305e-02,-7.384501801999999770e+01
1.071519310000000003e+00,2.440000000003550440e-05,2.381739000000493434e-02,-7.364502544999999145e+01
1.096478199999999958e+00,2.562000000017050638e-05,2.437147000000550179e-02,-7.344503373999999951e+01
1.122018449999999889e+00,2.688000000006240953e-05,2.493997999999919557e-02,-7.324504269999999906e+01
1.148153619999999986e+00,2.820000000003375362e-05,2.552091000001155408e-02,-7.304505244000000630e+01
1.174897550000000068e+00,2.959000000002376396e-05,2.611464000000296437e-02,-7.284506303999999943e+01
1.202264430000000051e+00,3.104000000009321525e-05,2.672296000000073946e-02,-7.264507428000000289e+01
1.230268769999999900e+00,3.257000000012055807e-05,2.734507000002395216e-02,-7.244508643999999720e+01
1.258925410000000022e+00,3.415999999978325263e-05,2.798260000000141190e-02,-7.224509944999999789e+01
1.288249549999999966e+00,3.582000000035279186e-05,2.863361999999369800e-02,-7.204511336999999571e+01
1.318256740000000038e+00,3.757000000037535870e-05,2.930066999999780819e-02,-7.184512811999999826e+01
1.348962879999999975e+00,3.938999999997250256e-05,2.998372999999787680e-02,-7.164514380999999332e+01
1.380384260000000030e+00,4.131000000029416697e-05,3.068130999997720210e-02,-7.144516043999999511e+01
1.412537539999999980e+00,4.330999999968554448e-05,3.139636000000223248e-02,-7.124517821000000595e+01
1.445439769999999902e+00,4.541000000024553174e-05,3.212738999999942280e-02,-7.104519688000000599e+01
1.479108389999999940e+00,4.759999999981445740e-05,3.287539999999467000e-02,-7.084521670999998832e+01
1.513561249999999969e+00,4.990000000004712888e-05,3.364096999999333093e-02,-7.064523755999999821e+01
1.548816619999999977e+00,5.231999999999459305e-05,3.442419000000995766e-02,-7.044525964000000329e+01
1.584893190000000063e+00,5.483999999977839934e-05,3.522574999999505962e-02,-7.024528286999999693e+01
1.621810100000000032e+00,5.747999999972108753e-05,3.604691000001025714e-02,-7.004530745999998942e+01
1.659586910000000026e+00,6.024999999976188292e-05,3.688556000000176027e-02,-6.984533328999999924e+01
1.698243649999999993e+00,6.313999999996156021e-05,3.774517000002219902e-02,-6.964536042999999665e+01
1.737800830000000074e+00,6.616999999975448077e-05,3.862388000001715227e-02,-6.944538903000000118e+01
1.778279409999999894e+00,6.934999999996804831e-05,3.952343999998220170e-02,-6.924541913000000193e+01
1.819700859999999976e+00,7.267000000021894834e-05,4.044331999998007632e-02,-6.904545063000000482e+01
1.862087140000000085e+00,7.614999999994154223e-05,4.138563000000772263e-02,-6.884548384999999371e+01
1.905460719999999997e+00,7.979000000002400839e-05,4.234919999998965068e-02,-6.864551865999999336e+01
1.949844600000000039e+00,8.360999999990070819e-05,4.333460000000854961e-02,-6.844555522999999653e+01
1.995262309999999983e+00,8.761000000001573085e-05,4.434410000001776098e-02,-6.824559357999999065e+01
2.041737939999999973e+00,9.178999999992498715e-05,4.537676000001056309e-02,-6.804563385999999525e+01
2.089296130000000140e+00,9.616999999995101689e-05,4.643340999999168162e-02,-6.784567604000000074e+01
2.137962089999999815e+00,1.007600000000330454e-04,4.751466999999820473e-02,-6.764572031000000152e+01
2.187761619999999851e+00,1.055600000001710725e-04,4.862097999998127307e-02,-6.744576673000000255e+01
2.238721139999999998e+00,1.105800000003043237e-04,4.975261000001296452e-02,-6.724581532000000550e+01
2.290867650000000033e+00,1.158500000002504748e-04,5.091068999999492917e-02,-6.704586628999999220e+01
2.344228820000000102e+00,1.213700000000095258e-04,5.209624000002577304e-02,-6.684591960999999571e+01
2.398832919999999813e+00,1.271400000000255659e-04,5.330915999999774613e-02,-6.664597543000000712e+01
2.454708919999999850e+00,1.331799999997329564e-04,5.455026999999290638e-02,-6.644603399000000366e+01
2.511886430000000114e+00,1.395099999998983265e-04,5.582035000000473701e-02,-6.624609517000000380e+01
2.570395780000000130e+00,1.461400000000168120e-04,5.711912999998958185e-02,-6.604615934000000266e+01
2.630267990000000111e+00,1.530700000000884131e-04,5.844932000002245331e-02,-6.584622643999999525e+01
2.691534799999999894e+00,1.603299999999308056e-04,5.980965999998488769e-02,-6.564629664999999648e+01
2.754228700000000085e+00,1.679399999998665294e-04,6.120190000001457520e-02,-6.544637016000000074e+01
2.818382929999999842e+00,1.758999999998955843e-04,6.262585999999714659e-02,-6.524644707999999582e+01
2.884031499999999859e+00,1.842399999998356463e-04,6.408346000000619824e-02,-6.504652751999999793e+01
2.951209229999999906e+00,1.929700000000700300e-04,6.557567999999491803e-02,-6.484661162999999817e+01
3.019951719999999895e+00,2.021100000000330965e-04,6.710168000000749089e-02,-6.464669963000000052e+01
3.090295429999999843e+00,2.116800000000473858e-04,6.866273999997929423e-02,-6.444679157999999575e+01
3.162277659999999990e+00,2.216999999999913484e-04,7.026135999998928128e-02,-6.424688772999999742e+01
3.235936569999999790e+00,2.321799999998042097e-04,7.189621000000556705e-02,-6.404698835000000656e+01
3.311311209999999949e+00,2.431700000000702744e-04,7.356921999999599393e-02,-6.384709348999999889e+01
3.388441559999999964e+00,2.546699999999013642e-04,7.528058999997710998e-02,-6.364720332999999641e+01
3.467368500000000076e+00,2.667100000000033333e-04,7.703278999997564824e-02,-6.344731811999999849e+01
3.548133889999999901e+00,2.793100000002546324e-04,7.882464000002187277e-02,-6.324743813999999986e+01
3.630780549999999884e+00,2.925000000000288480e-04,8.065829999998186395e-02,-6.304756352000000419e+01
3.715352289999999780e+00,3.063199999999710599e-04,8.253528999998138715e-02,-6.284769442999999711e+01
3.801893960000000128e+00,3.207800000000204932e-04,8.445455999998330299e-02,-6.264783128999999917e+01
3.890451450000000033e+00,3.359199999999340491e-04,8.641950000000520049e-02,-6.244797415000000029e+01
3.981071710000000152e+00,3.517799999999127181e-04,8.842896999999538821e-02,-6.224812329000000233e+01
4.073802780000000290e+00,3.683699999998957253e-04,9.048633000000450011e-02,-6.204827913999999822e+01
4.168693829999999600e+00,3.857499999999625118e-04,9.259048000001257606e-02,-6.184844182999999873e+01
4.265795190000000403e+00,4.039499999999307533e-04,9.474387000000206172e-02,-6.164861164999999943e+01
4.365158319999999925e+00,4.229900000001229898e-04,9.694659000001593085e-02,-6.144878888000000217e+01
4.466835920000000293e+00,4.429299999997304838e-04,9.920131999999171057e-02,-6.124897384999999872e+01
4.570881899999999831e+00,4.637999999999031786e-04,1.015074500000139324e-01,-6.104916689999999591e+01
4.677351409999999987e+00,4.856499999998931116e-04,1.038670499999909680e-01,-6.084936825999999854e+01
4.786300920000000403e+00,5.085300000002845877e-04,1.062809499999843865e-01,-6.064957839999999578e+01
4.897788189999999986e+00,5.324799999999463296e-04,1.087517299999944953e-01,-6.044979758000000203e+01
5.011872340000000037e+00,5.575399999999675060e-04,1.112788099999875158e-01,-6.025002616999999816e+01
5.128613839999999868e+00,5.837899999998619194e-04,1.138654500000200187e-01,-6.005026452999999975e+01
5.248074599999999812e+00,6.112599999998913347e-04,1.165108099999940805e-01,-5.985051301000000024e+01
5.370317960000000390e+00,6.400200000000744183e-04,1.192179599999860784e-01,-5.965077207999999587e+01
5.495408740000000236e+00,6.701300000000465218e-04,1.219879600000126629e-01,-5.945104213999999843e+01
5.623413249999999586e+00,7.016399999999478609e-04,1.248208599999998114e-01,-5.925132363000000169e+01
5.754399369999999792e+00,7.346300000001804165e-04,1.277197699999987890e-01,-5.905161690999999990e+01
5.888436549999999770e+00,7.691599999999354509e-04,1.306858899999951973e-01,-5.885192245999999727e+01
6.025595860000000137e+00,8.053100000000590342e-04,1.337205400000129885e-01,-5.865224077999999963e+01
6.165950020000000364e+00,8.431499999996816541e-04,1.368252400000073976e-01,-5.845257244999999813e+01
6.309573440000000311e+00,8.827599999996493807e-04,1.400006899999937104e-01,-5.825291769999999758e+01
6.456542289999999795e+00,9.242199999999201054e-04,1.432498799999848416e-01,-5.805327730999999858e+01
6.606934479999999610e+00,9.676100000000076307e-04,1.465740900000014335e-01,-5.785365176999999903e+01
6.760829750000000082e+00,1.013040000000131613e-03,1.499750000000119599e-01,-5.765404145000000113e+01
6.918309709999999946e+00,1.060579999999866629e-03,1.534545000000093751e-01,-5.745444720000000416e+01
7.079457839999999891e+00,1.110360000000198966e-03,1.570131999999944128e-01,-5.725486940000000402e+01
7.244359600000000121e+00,1.162449999999815020e-03,1.606541000000163422e-01,-5.705530876000000262e+01
7.413102409999999587e+00,1.216969999999761853e-03,1.643794999999954598e-01,-5.685576595000000566e+01
7.585775749999999817e+00,1.274029999999815033e-03,1.681894999999826723e-01,-5.665624155999999800e+01
7.762471170000000420e+00,1.333760000000072665e-03,1.720868999999822790e-01,-5.645673625999999956e+01
7.943282349999999603e+00,1.396290000000188769e-03,1.760749000000032538e-01,-5.625725077999999968e+01
8.128305160000000029e+00,1.461719999999999686e-03,1.801536000000112381e-01,-5.605778600999999384e+01
8.317637709999999629e+00,1.530210000000309378e-03,1.843248000000130560e-01,-5.585834249999999912e+01
8.511380380000000301e+00,1.601879999999944459e-03,1.885932000000138942e-01,-5.565892123999999797e+01
8.709635900000000319e+00,1.676900000000092206e-03,1.929582000000209518e-01,-5.545952284999999904e+01
8.912509379999999481e+00,1.755409999999901771e-03,1.974231000000088443e-01,-5.526014843999999471e+01
9.120108390000000398e+00,1.837590000000055568e-03,2.019911999999806085e-01,-5.506079865999999612e+01
9.332543010000000194e+00,1.923590000000086064e-03,2.066628000000036991e-01,-5.486147471999999681e+01
9.549925860000000100e+00,2.013589999999787494e-03,2.114400000000102864e-01,-5.466217741999999902e+01
9.772372210000000337e+00,2.107789999999720720e-03,2.163271999999949458e-01,-5.446290781000000436e+01
1.000000000000000000e+01,2.206369999999679976e-03,2.213258000000166703e-01,-5.426366699999999810e+01
1.023292990000000025e+01,2.309530000000226124e-03,2.264371999999923446e-01,-5.406445603000000233e+01
1.047128550000000047e+01,2.417509999999900572e-03,2.316662000000064836e-01,-5.386527621999999837e+01
1.071519310000000047e+01,2.530489999999829820e-03,2.370123999999975695e-01,-5.366612873000000405e+01
1.096478199999999958e+01,2.648740000000149308e-03,2.424799000000064098e-01,-5.346701476999999869e+01
1.122018450000000023e+01,2.772479999999966083e-03,2.480720000000076197e-01,-5.326793582000000526e+01
1.148153620000000075e+01,2.901980000000303761e-03,2.537901000000033491e-01,-5.306889319999999799e+01
1.174897550000000024e+01,3.037479999999703750e-03,2.596379000000013093e-01,-5.286988834999999654e+01
1.202264429999999962e+01,3.179279999999895523e-03,2.656175000000189357e-01,-5.267092301000000276e+01
1.230268769999999989e+01,3.327679999999944016e-03,2.717308999999943353e-01,-5.247199860999999999e+01
1.258925409999999978e+01,3.482960000000367984e-03,2.779828999999836014e-01,-5.227311702000000082e+01
1.288249549999999921e+01,3.645449999999605950e-03,2.843742000000020198e-01,-5.207428005999999954e+01
1.318256739999999994e+01,3.815479999999649152e-03,2.909096999999860600e-01,-5.187548947000000510e+01
1.348962880000000020e+01,3.993400000000146832e-03,2.975908999999887783e-01,-5.167674736000000024e+01
1.380384259999999941e+01,4.179559999999860054e-03,3.044211000000132117e-01,-5.147805573000000123e+01
1.412537539999999936e+01,4.374359999999910542e-03,3.114040000000102282e-01,-5.127941700000000225e+01
1.445439769999999946e+01,4.578190000000148530e-03,3.185425000000066120e-01,-5.108083322999999609e+01
1.479108390000000028e+01,4.791449999999697340e-03,3.258385000000032505e-01,-5.088230695000000026e+01
1.513561250000000058e+01,5.014580000000101734e-03,3.332970000000159416e-01,-5.068384088000000531e+01
1.548816620000000022e+01,5.248050000000059612e-03,3.409199000000171509e-01,-5.048543745999999999e+01
1.584893190000000018e+01,5.492309999999944736e-03,3.487101000000052409e-01,-5.028709965999999554e+01
1.621810100000000077e+01,5.747869999999988266e-03,3.566723000000138200e-01,-5.008883043999999529e+01
1.659586910000000159e+01,6.015229999999816002e-03,3.648089999999797328e-01,-4.989063288999999912e+01
1.698243649999999860e+01,6.294940000000082136e-03,3.731233999999972184e-01,-4.969251037000000082e+01
1.737800830000000119e+01,6.587569999999987047e-03,3.816191000000230815e-01,-4.949446621999999962e+01
1.778279410000000027e+01,6.893679999999902108e-03,3.902992999999810309e-01,-4.929650408000000539e+01
1.819700860000000020e+01,7.213919999999873767e-03,3.991674000000102751e-01,-4.909862782999999808e+01
1.862087139999999863e+01,7.548899999999969523e-03,4.082268999999882908e-01,-4.890084137000000197e+01
1.905460719999999952e+01,7.899300000000053501e-03,4.174812999999915064e-01,-4.870314899999999625e+01
1.949844600000000128e+01,8.265799999999989822e-03,4.269333000000017364e-01,-4.850555500000000109e+01
1.995262310000000028e+01,8.649160000000044590e-03,4.365866999999923337e-01,-4.830806387999999885e+01
2.041737940000000151e+01,9.050110000000000099e-03,4.464450999999769465e-01,-4.811068076000000104e+01
2.089296129999999962e+01,9.469439999999940127e-03,4.565113000000167176e-01,-4.791341038000000196e+01
2.137962089999999904e+01,9.908000000000027896e-03,4.667901999999912732e-01,-4.771625821000000656e+01
2.187761619999999851e+01,1.036662000000010408e-02,4.772833999999761545e-01,-4.751922979999999797e+01
2.238721140000000176e+01,1.084620000000002804e-02,4.879952000000002954e-01,-4.732233088000000265e+01
2.290867649999999855e+01,1.134769000000002137e-02,4.989278999999839925e-01,-4.712556761999999821e+01
2.344228820000000013e+01,1.187205000000002286e-02,5.100860999999952128e-01,-4.692894632999999516e+01
2.398832919999999902e+01,1.242027999999995025e-02,5.214721000000110962e-01,-4.673247369000000617e+01
2.454708919999999850e+01,1.299344000000002275e-02,5.330885999999850355e-01,-4.653615663000000069e+01
2.511886429999999848e+01,1.359262999999999444e-02,5.449401999999849977e-01,-4.634000259000000455e+01
2.570395780000000130e+01,1.421898000000010320e-02,5.570287000000178068e-01,-4.614401902000000177e+01
2.630267990000000111e+01,1.487368000000000023e-02,5.693568000000084339e-01,-4.594821396999999763e+01
2.691534800000000160e+01,1.555795999999998180e-02,5.819266000000027361e-01,-4.575259588999999494e+01
2.754228700000000174e+01,1.627310000000004031e-02,5.947428000000059001e-01,-4.555717328000000066e+01
2.818382929999999931e+01,1.702043000000008632e-02,6.078062999999929161e-01,-4.536195535999999606e+01
2.884031500000000037e+01,1.780132999999994858e-02,6.211198999999965054e-01,-4.516695158000000276e+01
2.951209229999999906e+01,1.861723000000004014e-02,6.346849999999903957e-01,-4.497217200000000048e+01
3.019951719999999895e+01,1.946961999999996529e-02,6.485049000000060460e-01,-4.477762694999999837e+01
3.090295430000000110e+01,2.036002999999997343e-02,6.625803999999959615e-01,-4.458332715000000235e+01
3.162277660000000168e+01,2.129006999999982774e-02,6.769125999999801024e-01,-4.438928402999999889e+01
3.235936569999999790e+01,2.226140000000009778e-02,6.915033999999877778e-01,-4.419550943999999504e+01
3.311311210000000216e+01,2.327571999999999974e-02,7.063535999999999149e-01,-4.400201554999999587e+01
3.388441559999999697e+01,2.433481999999997925e-02,7.214631999999880918e-01,-4.380881523000000044e+01
3.467368499999999898e+01,2.544053000000001674e-02,7.368333000000006905e-01,-4.361592203000000012e+01
3.548133889999999724e+01,2.659473000000001086e-02,7.524647999999842796e-01,-4.342334983000000648e+01
3.630780550000000062e+01,2.779938599999998150e-02,7.683549999999854663e-01,-4.323111327000000159e+01
3.715352289999999869e+01,2.905653399999996722e-02,7.845043000000089251e-01,-4.303922752000000429e+01
3.801893960000000305e+01,3.036824699999995936e-02,8.009104999999863139e-01,-4.284770839300000489e+01
3.890451449999999767e+01,3.173667700000004643e-02,8.175734000000147716e-01,-4.265657262599999910e+01
3.981071709999999797e+01,3.316403500000009164e-02,8.344893000000013217e-01,-4.246583722500000135e+01
4.073802779999999757e+01,3.465259899999995064e-02,8.516559999999913089e-01,-4.227552013200000403e+01
4.168693830000000133e+01,3.620470799999997435e-02,8.690698000000054435e-01,-4.208564028900000409e+01
4.265795190000000048e+01,3.782276500000003594e-02,8.867265000000088548e-01,-4.189621691400000003e+01
4.365158319999999748e+01,3.950923400000005969e-02,9.046209999999916818e-01,-4.170727037799999692e+01
4.466835919999999760e+01,4.126664099999999280e-02,9.227477000000021690e-01,-4.151882188199999746e+01
4.570881899999999831e+01,4.309756800000003052e-02,9.411005999999986216e-01,-4.133089334800000358e+01
4.677351409999999987e+01,4.500465500000000452e-02,9.596735999999737032e-01,-4.114350760299999621e+01
4.786300920000000048e+01,4.699059899999999401e-02,9.784568000000035681e-01,-4.095668857500000115e+01
4.897788189999999986e+01,4.905814399999999798e-02,9.974414000000138003e-01,-4.077046098799999641e+01
5.011872340000000037e+01,5.121008469999999840e-02,1.016618499999992764e+00,-4.058485055849999412e+01
5.128613839999999868e+01,5.344925752000000141e-02,1.035977199999990717e+00,-4.039988420110000078e+01
5.248074600000000345e+01,5.577853889999999371e-02,1.055503899999990836e+00,-4.021558972700000112e+01
5.370317959999999857e+01,5.820084000000000368e-02,1.075186099999996259e+00,-4.003199615299999437e+01
5.495408739999999881e+01,6.071909899999999860e-02,1.095009300000015173e+00,-3.984913360200000199e+01
5.623413250000000119e+01,6.333627200000002677e-02,1.114957099999998036e+00,-3.966703331400000110e+01
5.754399370000000147e+01,6.605533200000002214e-02,1.135013200000003053e+00,-3.948572805399999908e+01
5.888436550000000125e+01,6.887925900000002599e-02,1.155158499999998867e+00,-3.930525151199999812e+01
6.025595859999999959e+01,7.181101999999994767e-02,1.175373400000012225e+00,-3.912563871300000073e+01
6.165950019999999654e+01,7.485357500000000552e-02,1.195635500000008733e+00,-3.894692642200000421e+01
6.309573439999999778e+01,7.800985299999996236e-02,1.215921799999989616e+00,-3.876915244500000313e+01
6.456542290000000150e+01,8.128274000000001998e-02,1.236207400000012058e+00,-3.859235602999999770e+01
6.606934479999999610e+01,8.467509999999989212e-02,1.256465499999990243e+00,-3.841657836000000259e+01
